Accession2,gene,totalCount,CountX,CountY,meanX,meanY,type,comparison,log10X,log10Y
MMAR_2828,lipD,18,9,9,7321.53945555556,6548.93771111111,Cell Associated,∆mas/comp,3.86460240711839,3.81617085974482
MMAR_2829,MMAR_2829,18,9,9,2432.99544777778,1278.33513333333,Cell Associated,∆mas/comp,3.38614129635094,3.10664472508778
MMAR_2830,MMAR_2830,18,9,9,4961.39026666667,4491.43992222222,Cell Associated,∆mas/comp,3.69560339030841,3.65238559490609
MMAR_2831,MMAR_2831,18,9,9,6711.56083333333,6653.96551111111,Cell Associated,∆mas/comp,3.82682353097024,3.8230805454999
MMAR_2832,MMAR_2832,14,6,8,2093.99275166667,1033.65131675,Cell Associated,∆mas/comp,3.32097517403976,3.01437406221073
MMAR_2833,MMAR_2833,18,9,9,4047.45104555556,4305.25349333333,Cell Associated,∆mas/comp,3.60718160460919,3.63399872780239
MMAR_2835,fadD31,18,9,9,20759.5667777778,18049.0201111111,Cell Associated,∆mas/comp,4.31721828617142,4.2564536288517
MMAR_2837,MMAR_2837,18,9,9,1689.43171,1801.28405333333,Cell Associated,∆mas/comp,3.22774064146778,3.25558220425089
MMAR_2839,MMAR_2839,18,9,9,2887.16778888889,4265.37895555556,Cell Associated,∆mas/comp,3.46047202380836,3.62995762190343
MMAR_2840,atsD_2,18,9,9,24367.3598888889,20478.2236333333,Cell Associated,∆mas/comp,4.38680847757213,4.31129228141999
MMAR_2843,MMAR_2843,18,9,9,1224.36216,1330.96669222222,Cell Associated,∆mas/comp,3.08790989887601,3.12416718728152
MMAR_2844,MMAR_2844,18,9,9,35202.3811111111,26069.4213333333,Cell Associated,∆mas/comp,4.5465720404225,4.41613139117871
MMAR_2846,MMAR_2846,18,9,9,13742.6383222222,9677.90682222222,Cell Associated,∆mas/comp,4.13807011691487,3.98578143645523
MMAR_2847,MMAR_2847,12,6,6,3209.28953333333,1094.768715,Cell Associated,∆mas/comp,3.50640889972459,3.03932237816355
MMAR_2848,MMAR_2848,18,9,9,3083.75358888889,2056.59496111111,Cell Associated,∆mas/comp,3.48907966793232,3.31314876739949
MMAR_2849,MMAR_2849,18,9,9,20478.8453333333,17067.0462222222,Cell Associated,∆mas/comp,4.31130546600015,4.23215836467709
MMAR_2850,MMAR_2850,17,9,8,1370.38612111111,845.167335,Cell Associated,∆mas/comp,3.13684295156619,2.9269427035916
MMAR_2851,MMAR_2851,9,6,3,267.224818333333,863.674266666667,Cell Associated,∆mas/comp,2.42687679049767,2.9363499799067
MMAR_2852,MMAR_2852,18,9,9,478.151489555556,356.773193333333,Cell Associated,∆mas/comp,2.6795655130449,2.55239221558982
MMAR_2855,MMAR_2855,6,3,3,1777.4213,517.23095,Cell Associated,∆mas/comp,3.24979038029778,2.71368450424404
MMAR_2859,MMAR_2859,6,3,3,241.518536666667,269.08819,Cell Associated,∆mas/comp,2.38295046868216,2.42989463745018
MMAR_2860,tpx,18,9,9,158406.583333333,195734.824444444,Cell Associated,∆mas/comp,5.19977322678584,5.29166810066346
MMAR_2863,echA13,5,3,2,77.3118833333333,117.287463,Cell Associated,∆mas/comp,1.88824625290207,2.06925159232945
MMAR_2864,MMAR_2864,18,9,9,2200.38523333333,1869.79756,Cell Associated,∆mas/comp,3.34249872176065,3.27179458871075
MMAR_2865,MMAR_2865,12,6,6,432.099173333333,15648.3133366667,Cell Associated,∆mas/comp,2.63558343544542,4.1944675337001
MMAR_2866,ephB,18,9,9,737.684381111111,912.314472222222,Cell Associated,∆mas/comp,2.86787058829901,2.96014456421642
MMAR_2871,MMAR_2871,3,3,0,87.7578166666667,NA,Cell Associated,∆mas/comp,1.94328580985592,0
MMAR_2873,mce3R,18,9,9,3168.22894888889,1932.92146666667,Cell Associated,∆mas/comp,3.50081655790683,3.28621420928661
MMAR_2875,MMAR_2875,4,3,1,112.962723333333,75.02484,Cell Associated,∆mas/comp,2.05293515391295,1.87520507790974
MMAR_2876,MMAR_2876,6,3,3,2743.3099,5024.99173333333,Cell Associated,∆mas/comp,3.43827487076813,3.7011353516307
MMAR_2877,cyp278A1,12,6,6,6690.55680666667,1002.62343333333,Cell Associated,∆mas/comp,3.82546226246142,3.00113785073428
MMAR_2880,yrbE3A,12,6,6,1347.431155,1843.23555833333,Cell Associated,∆mas/comp,3.12950658479205,3.26558083991098
MMAR_2882,mce3A,6,3,3,2856.92563333333,1545.53986666667,Cell Associated,∆mas/comp,3.45589893570885,3.18908021201986
MMAR_2883,mce3B,6,3,3,2026.19666666667,289.86892,Cell Associated,∆mas/comp,3.30668159655382,2.46220165241571
MMAR_2884,mce3C,6,3,3,114.742803333333,1140.8738,Cell Associated,∆mas/comp,2.05972545612098,3.05723760673649
MMAR_2889,MMAR_2889,6,3,3,551.322046666667,601.843186666667,Cell Associated,∆mas/comp,2.74140535970988,2.77948334833939
MMAR_2891,MMAR_2891,12,6,6,188.053016666667,160.714021666667,Cell Associated,∆mas/comp,2.27428030458202,2.20605376890279
MMAR_2892,MMAR_2892,18,9,9,827.962484444444,475.200813888889,Cell Associated,∆mas/comp,2.9180106590459,2.67687717580132
MMAR_2893,MMAR_2893,18,9,9,360.797897777778,746.456155555556,Cell Associated,∆mas/comp,2.55726399842043,2.87300430374291
MMAR_2894,MMAR_2894,18,9,9,295.715092222222,373.258192222222,Cell Associated,∆mas/comp,2.47087348990173,2.57200934834043
MMAR_2896,MMAR_2896,18,9,9,8588.02937777778,9311.30348888889,Cell Associated,∆mas/comp,3.93389352139357,3.96901048209904
MMAR_2897,MMAR_2897,12,6,6,689.196161666667,671.716811666667,Cell Associated,∆mas/comp,2.83834285007078,2.82718621791712
MMAR_2900,MMAR_2900,18,9,9,9434.64915555555,9764.51123333333,Cell Associated,∆mas/comp,3.97472575477766,3.9896505093772
MMAR_2901,MMAR_2901,6,3,3,238.53217,174.758486666667,Cell Associated,∆mas/comp,2.37754695910491,2.24243827525039
MMAR_2903,MMAR_2903,18,9,9,18034.5920666667,20369.9142,Cell Associated,∆mas/comp,4.25610632324438,4.30898919971469
MMAR_2904,MMAR_2904,18,9,9,8373.57912222222,11075.4512222222,Cell Associated,∆mas/comp,3.92291112833811,4.04436142873974
MMAR_2906,MMAR_2906,18,9,9,5596.4944,4017.0086,Cell Associated,∆mas/comp,3.74791607353021,3.60390276151224
MMAR_2908,MMAR_2908,18,9,9,3410.47388888889,2879.80651111111,Cell Associated,∆mas/comp,3.53281472885474,3.45936330929408
MMAR_2910,MMAR_2910,6,3,3,1098.05269,329.522406666667,Cell Associated,∆mas/comp,3.04062318021173,2.51788495082939
MMAR_2911,MMAR_2911,6,3,3,232.012341333333,244.014028333333,Cell Associated,∆mas/comp,2.36551108674613,2.3874147945872
MMAR_2914,katG,18,9,9,354692.611111111,317685.72,Cell Associated,∆mas/comp,5.54985214142628,5.50199769369217
MMAR_2915,furA,6,3,3,156.903386666667,232.62149,Cell Associated,∆mas/comp,2.19563231767726,2.36664983316674
MMAR_2916,MMAR_2916,6,3,3,778.413056666667,629.379006666667,Cell Associated,∆mas/comp,2.89121011193492,2.79891225265271
MMAR_2918,MMAR_2918,18,9,9,7952.05637777778,7778.5754,Cell Associated,∆mas/comp,3.90047945042233,3.89090006581093
MMAR_2919,MMAR_2919,6,3,3,2982.61581,568.053353333333,Cell Associated,∆mas/comp,3.47459731560055,2.75438912791186
MMAR_2920,mmaA2_1,6,3,3,569.332926666667,789.464703333333,Cell Associated,∆mas/comp,2.75536630142287,2.89733271763723
MMAR_2921,MMAR_2921,18,9,9,11898.1676555556,9357.67465555555,Cell Associated,∆mas/comp,4.07548008421995,3.97116794171605
MMAR_2922,MMAR_2922,18,9,9,6859.60122222222,6410.1506,Cell Associated,∆mas/comp,3.83629886905626,3.80686823294794
MMAR_2926,MMAR_2926,18,9,9,408.091961111111,724.866083333333,Cell Associated,∆mas/comp,2.61075803981255,2.8602577794794
MMAR_2929,MMAR_2929,18,9,9,10719.2282444444,9012.78403333333,Cell Associated,∆mas/comp,4.03016351844961,3.95485896451424
MMAR_2930,cyp147G1,18,9,9,26327.6267777778,26761.2482222222,Cell Associated,∆mas/comp,4.42041171274193,4.42750636632227
MMAR_2931,MMAR_2931,18,9,9,27575.3925555556,31696.0293333333,Cell Associated,∆mas/comp,4.44052170365069,4.50100486011582
MMAR_2932,MMAR_2932,11,6,5,1106.4567275,1995.489,Cell Associated,∆mas/comp,3.0439344337396,3.30004933810728
MMAR_2933,MMAR_2933,18,9,9,811.691172222222,4536.79962222222,Cell Associated,∆mas/comp,2.90939082269986,3.65674959811439
MMAR_2934,cfp21,18,9,9,7281.13665,3128.58393444444,Cell Associated,∆mas/comp,3.8621991818254,3.49534781083251
MMAR_2936,fadD9_1,11,6,5,270.125051666667,1599.769091,Cell Associated,∆mas/comp,2.43156486295857,3.20405730156748
MMAR_2937,MMAR_2937,18,9,9,8356.68954444445,16653.2415555556,Cell Associated,∆mas/comp,3.92203426819097,4.22149878154615
MMAR_2938,MMAR_2938,18,9,9,319.771439333333,478.503781111111,Cell Associated,∆mas/comp,2.50483967174967,2.67988537389803
MMAR_2939,MMAR_2939,18,9,9,336.427361111111,693.297506666667,Cell Associated,∆mas/comp,2.52689130905322,2.8409196383311
MMAR_2940,MMAR_2940,12,6,6,921.542875,709.742073333333,Cell Associated,∆mas/comp,2.96451554567853,2.85110055086071
MMAR_2941,MMAR_2941,18,9,9,2850.30283333333,1967.92818888889,Cell Associated,∆mas/comp,3.45489100452033,3.29400924666732
MMAR_2942,MMAR_2942,6,3,3,134.301346666667,593.7157,Cell Associated,∆mas/comp,2.12808036744884,2.77357853340174
MMAR_2943,MMAR_2943,18,9,9,47841.0726666667,42890.9625555556,Cell Associated,∆mas/comp,4.6798009086056,4.63236579275051
MMAR_2945,MMAR_2945,18,9,9,1358.07726111111,2000.62547555556,Cell Associated,∆mas/comp,3.13292447769099,3.30116579472151
MMAR_2946,MMAR_2946,18,9,9,8096.32341555556,24063.6360033333,Cell Associated,∆mas/comp,3.90828784815997,4.38136124964046
MMAR_2947,MMAR_2947,18,9,9,4682.25021111111,2495.21200333333,Cell Associated,∆mas/comp,3.67045461790426,3.39710745094791
MMAR_2949,MMAR_2949,18,9,9,41920.7988888889,35531.2202222222,Cell Associated,∆mas/comp,4.62242955044824,4.55061012239724
MMAR_2950,MMAR_2950,18,9,9,34814.999,30819.2871111111,Cell Associated,∆mas/comp,4.54176638703725,4.48882258872077
MMAR_2951,MMAR_2951,18,9,9,4461.64316666667,4299.78414444444,Cell Associated,∆mas/comp,3.64949483332913,3.63344665389826
MMAR_2952,MMAR_2952,18,9,9,4197.47494444444,4961.69202222222,Cell Associated,∆mas/comp,3.62298811242843,3.69562980362816
MMAR_2953,MMAR_2953,18,9,9,1244.53846666667,1733.95653166667,Cell Associated,∆mas/comp,3.09500832449053,3.23903820600413
MMAR_2954,MMAR_2954,18,9,9,1518.41181555556,1410.12609555556,Cell Associated,∆mas/comp,3.18138957456861,3.14925794964504
MMAR_2956,MMAR_2956,18,9,9,340.040712222222,210.022756222222,Cell Associated,∆mas/comp,2.53153091714507,2.3222663536211
MMAR_2958,mimD,18,9,9,2832.36277222222,2650.90144444444,Cell Associated,∆mas/comp,3.45214887750794,3.42339358177701
MMAR_2959,MMAR_2959,14,8,6,277.692859,448.224433333333,Cell Associated,∆mas/comp,2.44356471181086,2.65149552683675
MMAR_2960,MMAR_2960,11,6,5,319.022177833333,570.145222,Cell Associated,∆mas/comp,2.50382087545793,2.75598548914685
MMAR_2962,MMAR_2962,18,9,9,1497.07043333333,1302.79434333333,Cell Associated,∆mas/comp,3.17524223326786,3.11487586421241
MMAR_2963,MMAR_2963,6,3,3,274.433453333333,297.923916666667,Cell Associated,∆mas/comp,2.43843705059345,2.47410536880561
MMAR_2964,MMAR_2964,6,3,3,1342.6289,874.757033333333,Cell Associated,∆mas/comp,3.12795599111007,2.941887443039
MMAR_2965,nadR,15,9,6,5221.68206666667,6901.77351,Cell Associated,∆mas/comp,3.71781042533914,3.83896070329346
MMAR_2966,MMAR_2966,6,3,3,159.63293,2408.2143,Cell Associated,∆mas/comp,2.20312248502291,3.38169513091069
MMAR_2967,MMAR_2967,18,9,9,7751.50077777778,4342.80062222222,Cell Associated,∆mas/comp,3.88938579494598,3.63776989138012
MMAR_2968,MMAR_2968,12,6,6,2657.74553333333,2151.43341666667,Cell Associated,∆mas/comp,3.42451339693795,3.3327279099251
MMAR_2971,MMAR_2971,18,9,9,29086.9066255556,17619.5908677778,Cell Associated,∆mas/comp,4.46369753675459,4.24599581974405
MMAR_2972,MMAR_2972,6,3,3,241.355283333333,131.004166666667,Cell Associated,∆mas/comp,2.38265681008406,2.11728510887381
MMAR_2973,MMAR_2973,12,6,6,504.444378333333,390.394398333333,Cell Associated,∆mas/comp,2.70281328650033,2.59150357746193
MMAR_2974,MMAR_2974,6,3,3,232.444663,510.294783333333,Cell Associated,∆mas/comp,2.36631957910048,2.70782112862789
MMAR_2975,MMAR_2975,6,3,3,416.320644666667,3105.7114,Cell Associated,∆mas/comp,2.61942794738091,3.49216109620554
MMAR_2976,MMAR_2976,18,9,9,14851.0476666667,8616.1436,Cell Associated,∆mas/comp,4.1717570920238,3.93531292847097
MMAR_2977,fatA,18,9,9,7530.61522222222,7144.58594444444,Cell Associated,∆mas/comp,3.87683045783441,3.85397706486197
MMAR_2980,MMAR_2980,18,9,9,573.561178888889,445.876839555556,Cell Associated,∆mas/comp,2.75857974871815,2.64921491412029
MMAR_2981,fabG3_1,18,9,9,18831.1748777778,8533.14975555556,Cell Associated,∆mas/comp,4.2748774165126,3.93110936750545
MMAR_2983,MMAR_2983,6,3,3,458.888033333333,267.32626,Cell Associated,∆mas/comp,2.66170673251474,2.42704162247868
MMAR_2984,MMAR_2984,18,9,9,1033.28203333333,536.640311111111,Cell Associated,∆mas/comp,3.0142188779598,2.72968329270335
MMAR_2985,bphC_1,12,6,6,221.355,253.468446666667,Cell Associated,∆mas/comp,2.34508933633467,2.40392390334801
MMAR_2986,MMAR_2986,18,9,9,6614.74726666667,4684.65648888889,Cell Associated,∆mas/comp,3.82051325550933,3.67067775094428
MMAR_2987,MMAR_2987,12,6,6,242.819361,407.93579,Cell Associated,∆mas/comp,2.38528331189349,2.61059180955255
MMAR_2988,MMAR_2988,18,9,9,949.530978888889,488.032771111111,Cell Associated,∆mas/comp,2.97750913836322,2.68844898559875
MMAR_2991,MMAR_2991,18,9,9,47140.5645555556,55454.8634444444,Cell Associated,∆mas/comp,4.67339477933159,4.74393964019596
MMAR_2992,folE_1,18,9,9,500.749091111111,500.18549,Cell Associated,∆mas/comp,2.69962016969644,2.69913108902516
MMAR_2993,MMAR_2993,18,9,9,42538.7571111111,16299.0483333333,Cell Associated,∆mas/comp,4.62878479662286,4.21216224761576
MMAR_2994,fdxA_2,11,6,5,666.891027333333,151.145267,Cell Associated,∆mas/comp,2.82405487425501,2.17939455212273
MMAR_2995,MMAR_2995,18,9,9,21453.4358888889,12092.1672333333,Cell Associated,∆mas/comp,4.33149685680454,4.08250414479189
MMAR_3007,MMAR_3007,12,6,6,1301.45948666667,1064.71992833333,Cell Associated,∆mas/comp,3.11443065343568,3.02723538282109
MMAR_3010,MMAR_3010,18,9,9,16754.5146444444,10472.1062888889,Cell Associated,∆mas/comp,4.22413185143165,4.02003404153006
MMAR_3011,MMAR_3011,6,3,3,221.928516666667,219.960096666667,Cell Associated,∆mas/comp,2.34621311041254,2.34234390187086
MMAR_3014,MMAR_3014,6,3,3,1496.37761666667,1793.4266,Cell Associated,∆mas/comp,3.17504120324786,3.25368360690143
MMAR_3015,MMAR_3015,18,9,9,3343.34297111111,2330.34790444444,Cell Associated,∆mas/comp,3.52418093023326,3.36742076295792
MMAR_3016,pncA,16,8,8,771.5923485,845.58324075,Cell Associated,∆mas/comp,2.88738791230945,2.92715636677581
MMAR_3017,MMAR_3017,18,9,9,1911.36975555556,1026.96353444444,Cell Associated,∆mas/comp,3.28134470969448,3.01155502288577
MMAR_3019,MMAR_3019,18,9,9,3980.6995,3068.72384444444,Cell Associated,∆mas/comp,3.59995939425891,3.48695780787458
MMAR_3021,lppI,18,9,9,423.535637777778,698.790621111111,Cell Associated,∆mas/comp,2.626889959269,2.84434706742276
MMAR_3024,MMAR_3024,18,9,9,6538.78351111111,6657.71442222222,Cell Associated,∆mas/comp,3.81549695879016,3.82332516247685
MMAR_3025,pks12,18,9,9,17150.9016666667,15748.9972888889,Cell Associated,∆mas/comp,4.23428695694813,4.19725290823577
MMAR_3027,MMAR_3027,18,9,9,59416.0785555556,19763.6342666667,Cell Associated,∆mas/comp,4.77390398510004,4.29586680851235
MMAR_3028,ppm1B,18,9,9,31010.3804444444,27945.9854444444,Cell Associated,∆mas/comp,4.49150709432212,4.44631942851763
MMAR_3029,ppm1A,18,9,9,2773.11792222222,3032.49642222222,Cell Associated,∆mas/comp,3.44296833762024,3.48180029715277
MMAR_3030,MMAR_3030,18,9,9,4929.90905555556,6458.61646666667,Cell Associated,∆mas/comp,3.69283890770833,3.81013949551144
MMAR_3032,MMAR_3032,18,9,9,6370.40398888889,5177.68062222222,Cell Associated,∆mas/comp,3.80416697465589,3.71413525809493
MMAR_3033,MMAR_3033,12,6,6,1147.47927333333,5198.7968,Cell Associated,∆mas/comp,3.05974484971409,3.71590284294554
MMAR_3034,MMAR_3034,6,3,3,1358.53646666667,1187.30623333333,Cell Associated,∆mas/comp,3.13307130050845,3.07456274784599
MMAR_3035,MMAR_3035,18,9,9,838.415586666667,1009.12171888889,Cell Associated,∆mas/comp,2.92345934351895,3.00394355340599
MMAR_3036,MMAR_3036,18,9,9,14172.0198888889,11505.2623,Cell Associated,∆mas/comp,4.15143175314665,4.0608965242775
MMAR_3037,cobN,18,9,9,22005.7068888889,12081.9495555556,Cell Associated,∆mas/comp,4.34253532395613,4.08213701813491
MMAR_3039,MMAR_3039,6,3,3,260.373266666667,4266.89546666667,Cell Associated,∆mas/comp,2.41559639181953,3.63011200334538
MMAR_3040,MMAR_3040,18,9,9,5466.40893333333,6518.26797777778,Cell Associated,∆mas/comp,3.73770211744941,3.81413221112725
MMAR_3041,MMAR_3041,12,6,6,1234.56388833333,806.042641666667,Cell Associated,∆mas/comp,3.09151356946656,2.90635801767441
MMAR_3042,MMAR_3042,18,9,9,898.183492222222,812.309832222222,Cell Associated,∆mas/comp,2.95336506887112,2.90972170997941
MMAR_3043,MMAR_3043,18,9,9,2867.81852666667,1857.55844444444,Cell Associated,∆mas/comp,3.45755166604708,3.26894248687429
MMAR_3044,MMAR_3044,18,9,9,464.868440666667,866.22018,Cell Associated,∆mas/comp,2.66733006347809,2.937628297104
MMAR_3045,cobH,18,9,9,2870.68095555556,3549.87335555556,Cell Associated,∆mas/comp,3.45798492814921,3.55021285954397
MMAR_3046,cobI,18,9,9,2767.80407777778,1961.00582222222,Cell Associated,∆mas/comp,3.44213534483405,3.29247888308911
MMAR_3047,MMAR_3047,18,9,9,3209.53525222222,1654.32138666667,Cell Associated,∆mas/comp,3.50644215015942,3.21861988423538
MMAR_3048,mmpL5_5,6,3,3,324.46363,220.043103333333,Cell Associated,∆mas/comp,2.51116602262932,2.34250776130517
MMAR_3049,mmpS4_1,6,3,3,70.5397723333333,130.826608666667,Cell Associated,∆mas/comp,1.84843405365105,2.11669608360479
MMAR_3050,blaC,18,9,9,2804.13284444444,8623.29682222222,Cell Associated,∆mas/comp,3.44779858427413,3.93567333519429
MMAR_3052,cobK,12,6,6,1888.68226666667,2206.32008333333,Cell Associated,∆mas/comp,3.27615890263345,3.34366851823174
MMAR_3053,cobM,12,6,6,201.261456666667,299.65643,Cell Associated,∆mas/comp,2.30376061165107,2.47662360118337
MMAR_3054,cobL,18,9,9,2222.71647777778,1814.26528888889,Cell Associated,∆mas/comp,3.34688406909151,3.25870079158662
MMAR_3055,MMAR_3055,18,9,9,2454.15118111111,1411.52199511111,Cell Associated,∆mas/comp,3.38990131271045,3.14968764995085
MMAR_3056,MMAR_3056,18,9,9,18123.3755555556,23442.8845555556,Cell Associated,∆mas/comp,4.25823909006373,4.37001104887696
MMAR_3058,MMAR_3058,6,3,3,564.259986666667,645.661133333333,Cell Associated,∆mas/comp,2.75147925426437,2.81000464409997
MMAR_3059,MMAR_3059,6,3,3,170.27333,215.708713333333,Cell Associated,∆mas/comp,2.23114662951937,2.33386768833924
MMAR_3060,MMAR_3060,18,9,9,276.527005555556,392.498873333333,Cell Associated,∆mas/comp,2.44173755079821,2.59383841444224
MMAR_3061,MMAR_3061,6,3,3,1989.2515,2123.20966666667,Cell Associated,∆mas/comp,3.29868969421407,3.32699288280485
MMAR_3064,MMAR_3064,10,6,4,289.2819625,133.18224,Cell Associated,∆mas/comp,2.46132135507579,2.12444631504262
MMAR_3066,MMAR_3066,18,9,9,5689.37546666667,6767.79571111111,Cell Associated,∆mas/comp,3.75506459569794,3.83044724085895
MMAR_3068,MMAR_3068,18,9,9,1629.02024444444,1764.44718444444,Cell Associated,∆mas/comp,3.21192648148216,3.24660866306571
MMAR_3069,MMAR_3069,18,9,9,2955.28628888889,2838.03703666667,Cell Associated,∆mas/comp,3.47059955887621,3.45301805874478
MMAR_3070,MMAR_3070,8,3,5,53.5441363333333,120.6905186,Cell Associated,∆mas/comp,1.72871191779141,2.08167315343256
MMAR_3071,MMAR_3071,18,9,9,1046.67448222222,1056.29375666667,Cell Associated,∆mas/comp,3.01981163625799,3.02378471285505
MMAR_3072,MMAR_3072,6,3,3,213.431833333333,494.881113333333,Cell Associated,∆mas/comp,2.32925919489142,2.69450087969188
MMAR_3074,MMAR_3074,18,9,9,9597.66505555556,10660.3654444444,Cell Associated,∆mas/comp,3.98216558961993,4.02777209285052
MMAR_3075,pepE,18,9,9,37747.7044444444,25990.9716666667,Cell Associated,∆mas/comp,4.57689054596723,4.41482251580665
MMAR_3076,MMAR_3076,18,9,9,3683.18291111111,3438.26215555556,Cell Associated,∆mas/comp,3.5662232869553,3.53633898706035
MMAR_3077,MMAR_3077,18,9,9,23793.131,19922.0803333333,Cell Associated,∆mas/comp,4.37645159573843,4.29933468700502
MMAR_3078,helY,18,9,9,8380.2713,4886.1275,Cell Associated,∆mas/comp,3.92325807855697,3.68896479538895
